session_date,channel,sessions,orders,conversion_rate,revenue_idr,avg_order_value,is_promo_period
2024-09-04,Shopee,1653,261,0.158,35875670,137455,0
2024-09-04,Tokopedia,591,72,0.1222,12228860,169845,0
2024-09-04,Website,460,42,0.0931,8100660,192873,0
2024-09-05,Shopee,1159,193,0.1672,30895311,160079,0
2024-09-05,Tokopedia,866,93,0.1078,18748300,201595,0
2024-09-05,Website,527,43,0.0824,11622228,270284,0
2024-09-06,Shopee,1648,205,0.1248,34758654,169554,0
2024-09-06,Tokopedia,748,137,0.1835,29148252,212761,0
2024-09-06,Website,454,42,0.0926,9837102,234217,0
2024-09-07,Shopee,1118,122,0.1092,19859833,162786,0
2024-09-07,Tokopedia,814,98,0.121,18559631,189384,0
2024-09-07,Website,457,49,0.1074,10335948,210938,0
2024-09-08,Shopee,1174,161,0.1378,30001852,186347,0
2024-09-08,Tokopedia,750,69,0.092,14715381,213266,0
2024-09-08,Website,429,42,0.0998,11336966,269928,0
2024-09-09,Shopee,1305,164,0.1261,34946459,213088,0
2024-09-09,Tokopedia,948,98,0.1041,18500252,188778,0
2024-09-09,Website,391,24,0.0629,5782191,240925,0
2024-09-10,Shopee,1239,159,0.1289,28141371,176990,0
2024-09-10,Tokopedia,773,100,0.1303,24458984,244590,0
2024-09-10,Website,364,29,0.0816,7147047,246450,0
2024-09-11,Shopee,1301,155,0.1192,28141988,181561,0
2024-09-11,Tokopedia,885,106,0.1201,24869915,234622,0
2024-09-11,Website,456,40,0.0881,9968828,249221,0
2024-09-12,Shopee,1689,175,0.1038,30699871,175428,0
2024-09-12,Tokopedia,1063,148,0.14,26016528,175787,0
2024-09-12,Website,301,30,0.1011,7444729,248158,0
2024-09-13,Shopee,1284,143,0.112,20733606,144990,0
2024-09-13,Tokopedia,784,105,0.1349,18049101,171896,0
2024-09-13,Website,376,33,0.0881,8385551,254108,0
2024-09-14,Shopee,1356,179,0.1323,35052873,195826,0
2024-09-14,Tokopedia,976,94,0.0972,19531970,207787,0
2024-09-14,Website,404,31,0.078,5128453,165434,0
2024-09-15,Shopee,1544,131,0.0851,25928525,197928,0
2024-09-15,Tokopedia,922,80,0.0878,17406552,217582,0
2024-09-15,Website,317,26,0.0827,4485689,172526,0
2024-09-16,Shopee,823,97,0.1181,19117639,197089,0
2024-09-16,Tokopedia,1038,105,0.1019,18413480,175366,0
2024-09-16,Website,442,39,0.0896,10654808,273200,0
2024-09-17,Shopee,1408,112,0.08,20606021,183982,0
2024-09-17,Tokopedia,1164,154,0.1325,27744105,180157,0
2024-09-17,Website,506,42,0.0833,9066568,215871,0
2024-09-18,Shopee,1315,196,0.1491,42771044,218220,0
2024-09-18,Tokopedia,975,89,0.092,13772554,154748,0
2024-09-18,Website,455,49,0.1086,11333858,231303,0
2024-09-19,Shopee,1505,162,0.1081,28926991,178562,0
2024-09-19,Tokopedia,810,80,0.0999,17476733,218459,0
2024-09-19,Website,370,33,0.0907,6940190,210309,0
2024-09-20,Shopee,1467,163,0.1114,26856239,164762,0
2024-09-20,Tokopedia,891,51,0.0574,12219308,239594,0
2024-09-20,Website,493,36,0.0732,9307566,258544,0
2024-09-21,Shopee,1605,206,0.1286,41856292,203186,0
2024-09-21,Tokopedia,1239,147,0.1191,32434697,220644,0
2024-09-21,Website,425,28,0.0679,5680768,202885,0
2024-09-22,Shopee,1236,132,0.1069,23860163,180759,0
2024-09-22,Tokopedia,948,120,0.1272,23629239,196910,0
2024-09-22,Website,485,43,0.0895,8785876,204323,0
2024-09-23,Shopee,1382,217,0.1571,39129675,180321,0
2024-09-23,Tokopedia,1091,136,0.1253,25053055,184214,0
2024-09-23,Website,396,38,0.0962,8144807,214337,0
2024-09-24,Shopee,1324,136,0.1033,27971185,205670,0
2024-09-24,Tokopedia,895,103,0.1156,14720543,142918,0
2024-09-24,Website,469,42,0.0905,11137790,265185,0
2024-09-25,Shopee,1540,165,0.1075,25573049,154988,0
2024-09-25,Tokopedia,985,95,0.097,17437912,183557,0
2024-09-25,Website,319,28,0.0905,7433299,265475,0
2024-09-26,Shopee,925,118,0.1278,19958580,169141,0
2024-09-26,Tokopedia,1007,93,0.0928,15298514,164500,0
2024-09-26,Website,481,50,0.1045,10870707,217414,0
2024-09-27,Shopee,1360,172,0.1271,29935070,174041,0
2024-09-27,Tokopedia,1022,115,0.1128,12791321,111229,0
2024-09-27,Website,407,37,0.0931,9767796,263994,0
2024-09-28,Shopee,1609,207,0.1288,34065692,164569,0
2024-09-28,Tokopedia,755,81,0.1083,15087772,186269,0
2024-09-28,Website,468,41,0.0889,10219079,249246,0
2024-09-29,Shopee,1172,114,0.098,20185663,177067,0
2024-09-29,Tokopedia,800,108,0.1362,21008957,194527,0
2024-09-29,Website,329,40,0.1223,8496205,212405,0
2024-09-30,Shopee,1527,192,0.1259,38562492,200846,0
2024-09-30,Tokopedia,1002,114,0.1147,16962167,148791,0
2024-09-30,Website,374,34,0.0917,7610647,223843,0
2024-10-01,Shopee,1002,120,0.1202,22712620,189272,0
2024-10-01,Tokopedia,844,110,0.1311,23585913,214417,0
2024-10-01,Website,516,54,0.1057,11887673,220142,0
2024-10-02,Shopee,1369,161,0.1179,29398442,182599,0
2024-10-02,Tokopedia,756,77,0.1019,16320465,211954,0
2024-10-02,Website,357,36,0.1016,6092921,169248,0
2024-10-03,Shopee,1285,158,0.1237,35551799,225011,0
2024-10-03,Tokopedia,583,58,0.101,12027059,207363,0
2024-10-03,Website,432,49,0.1154,8880488,181234,0
2024-10-04,Shopee,1315,213,0.1625,38590145,181174,0
2024-10-04,Tokopedia,882,69,0.0787,14993598,217299,0
2024-10-04,Website,372,45,0.1211,11245624,249903,0
2024-10-05,Shopee,1482,167,0.1133,20352426,121871,0
2024-10-05,Tokopedia,776,89,0.1151,18194120,204428,0
2024-10-05,Website,434,47,0.11,11419892,242976,0
2024-10-06,Shopee,1446,193,0.1342,34866946,180658,0
2024-10-06,Tokopedia,1042,133,0.1285,24152643,181599,0
2024-10-06,Website,488,52,0.1068,14305653,275109,0
2024-10-07,Shopee,1305,184,0.1411,38275006,208016,0
2024-10-07,Tokopedia,1043,123,0.1189,23483049,190919,0
2024-10-07,Website,445,39,0.0896,8246654,211453,0
2024-10-08,Shopee,1369,158,0.116,36581489,231528,0
2024-10-08,Tokopedia,861,87,0.1017,18010973,207023,0
2024-10-08,Website,477,44,0.0934,10116783,229927,0
2024-10-09,Shopee,1386,163,0.1178,29165768,178931,0
2024-10-09,Tokopedia,851,86,0.1017,15372378,178749,0
2024-10-09,Website,416,40,0.0978,9304997,232625,0
2024-10-10,Shopee,1606,204,0.1275,41219440,202056,0
2024-10-10,Tokopedia,868,97,0.1129,21817218,224920,0
2024-10-10,Website,317,31,0.1009,7705773,248573,0
2024-10-11,Shopee,1000,131,0.1315,21678026,165481,0
2024-10-11,Tokopedia,1052,82,0.0781,16562643,201983,0
2024-10-11,Website,404,48,0.1202,9985433,208030,0
2024-10-12,Shopee,1462,211,0.1449,31492625,149254,0
2024-10-12,Tokopedia,884,101,0.1144,16231895,160712,0
2024-10-12,Website,390,32,0.0828,6901073,215659,0
2024-10-13,Shopee,1584,226,0.143,37787101,167200,0
2024-10-13,Tokopedia,995,102,0.1025,21615714,211919,0
2024-10-13,Website,468,59,0.1262,15062994,255305,0
2024-10-14,Shopee,1176,142,0.1212,28072993,197697,0
2024-10-14,Tokopedia,944,116,0.1233,20318926,175163,0
2024-10-14,Website,334,37,0.1124,8824291,238494,0
2024-10-15,Shopee,1076,158,0.1477,30549621,193352,0
2024-10-15,Tokopedia,785,95,0.1211,17081515,179805,0
2024-10-15,Website,316,21,0.0695,5597293,266538,0
2024-10-16,Shopee,1027,71,0.0693,9935263,139933,0
2024-10-16,Tokopedia,939,92,0.0988,17965629,195279,0
2024-10-16,Website,474,35,0.075,7163471,204671,0
2024-10-17,Shopee,1032,161,0.1561,22929616,142420,0
2024-10-17,Tokopedia,958,99,0.1044,17227800,174018,0
2024-10-17,Website,488,48,0.0991,10320575,215012,0
2024-10-18,Shopee,1383,190,0.1378,33473539,176177,0
2024-10-18,Tokopedia,974,82,0.0843,14961069,182452,0
2024-10-18,Website,457,33,0.0736,8103735,245568,0
2024-10-19,Shopee,1283,154,0.1207,23886325,155106,0
2024-10-19,Tokopedia,809,73,0.0911,16296183,223235,0
2024-10-19,Website,418,33,0.0792,8226699,249294,0
2024-10-20,Shopee,1398,153,0.11,21154274,138263,0
2024-10-20,Tokopedia,613,84,0.1379,17417912,207356,0
2024-10-20,Website,408,39,0.0968,8857800,227123,0
2024-10-21,Shopee,1465,158,0.1081,31413625,198820,0
2024-10-21,Tokopedia,1080,132,0.1231,27602153,209107,0
2024-10-21,Website,447,41,0.0929,11176001,272585,0
2024-10-22,Shopee,1084,93,0.0864,19083776,205202,0
2024-10-22,Tokopedia,922,131,0.1431,28592789,218266,0
2024-10-22,Website,404,34,0.0842,8734693,256903,0
2024-10-23,Shopee,1255,99,0.0796,14236771,143806,0
2024-10-23,Tokopedia,901,99,0.1109,22550699,227785,0
2024-10-23,Website,471,44,0.0952,8603547,195535,0
2024-10-24,Shopee,1364,178,0.1306,27427068,154085,0
2024-10-24,Tokopedia,913,73,0.0808,16681307,228511,0
2024-10-24,Website,550,56,0.1035,10124900,180802,0
2024-10-25,Shopee,1269,151,0.1194,23299582,154302,0
2024-10-25,Tokopedia,895,131,0.1475,31865351,243247,0
2024-10-25,Website,406,37,0.093,7716794,208562,0
2024-10-26,Shopee,1336,165,0.1242,27009243,163692,0
2024-10-26,Tokopedia,789,107,0.136,20834089,194711,0
2024-10-26,Website,435,38,0.0891,9319160,245241,0
2024-10-27,Shopee,1545,133,0.0865,20603740,154915,0
2024-10-27,Tokopedia,938,118,0.1262,30361692,257302,0
2024-10-27,Website,448,50,0.1131,9267801,185356,0
2024-10-28,Shopee,911,114,0.1256,21249432,186399,0
2024-10-28,Tokopedia,736,63,0.0858,10544512,167373,0
2024-10-28,Website,311,26,0.0859,6657637,256063,0
2024-10-29,Shopee,1221,156,0.1284,32122283,205912,0
2024-10-29,Tokopedia,917,92,0.1007,18787672,204214,0
2024-10-29,Website,400,48,0.1207,10166190,211796,0
2024-10-30,Shopee,1185,157,0.1325,31488732,200565,0
2024-10-30,Tokopedia,806,99,0.123,17229644,174037,0
2024-10-30,Website,411,26,0.0651,6549531,251905,0
2024-10-31,Shopee,1485,176,0.119,33674327,191331,0
2024-10-31,Tokopedia,870,112,0.1297,19527183,174350,0
2024-10-31,Website,349,49,0.1414,10582122,215962,0
2024-11-01,Shopee,1708,210,0.1232,36243037,172586,0
2024-11-01,Tokopedia,1448,150,0.1038,34497139,229981,0
2024-11-01,Website,629,53,0.0843,13401254,252854,0
2024-11-02,Shopee,1741,177,0.1019,34768348,196431,0
2024-11-02,Tokopedia,1275,153,0.12,33386165,218210,0
2024-11-02,Website,670,55,0.0821,14575774,265014,0
2024-11-03,Shopee,1751,178,0.1018,33864183,190248,0
2024-11-03,Tokopedia,1527,227,0.1489,47739392,210306,0
2024-11-03,Website,677,47,0.0701,9370423,199371,0
2024-11-04,Shopee,1928,258,0.1342,52996229,205412,0
2024-11-04,Tokopedia,1581,180,0.114,33195297,184418,0
2024-11-04,Website,595,59,0.1005,11858378,200989,0
2024-11-05,Shopee,2483,248,0.0999,49898325,201203,0
2024-11-05,Tokopedia,1755,165,0.0942,39288162,238110,0
2024-11-05,Website,922,97,0.1058,21223322,218797,0
2024-11-06,Shopee,2182,208,0.0956,29738766,142975,0
2024-11-06,Tokopedia,1296,124,0.0961,22608006,182323,0
2024-11-06,Website,592,46,0.0793,11810166,256743,0
2024-11-07,Shopee,1955,228,0.1171,41189103,180654,0
2024-11-07,Tokopedia,1486,111,0.0753,21019422,189364,0
2024-11-07,Website,798,73,0.0921,19310563,264528,0
2024-11-08,Shopee,2032,220,0.1084,38808512,176402,0
2024-11-08,Tokopedia,1688,193,0.1147,45801767,237315,0
2024-11-08,Website,613,65,0.1066,16997695,261503,0
2024-11-09,Shopee,1938,256,0.1326,38822342,151650,0
2024-11-09,Tokopedia,1338,178,0.1334,27321167,153490,0
2024-11-09,Website,579,46,0.0798,13704537,297925,0
2024-11-10,Shopee,2309,304,0.1317,61949523,203781,0
2024-11-10,Tokopedia,1483,172,0.1166,33595933,195325,0
2024-11-10,Website,697,62,0.09,14210349,229199,0
2024-11-11,Shopee,9142,2602,0.2847,441860739,169816,1
2024-11-11,Tokopedia,5578,1595,0.286,390064543,244555,1
2024-11-11,Website,2814,671,0.2385,148790311,221744,1
2024-11-12,Shopee,1917,234,0.1221,36251544,154921,0
2024-11-12,Tokopedia,1115,113,0.1021,26953390,238526,0
2024-11-12,Website,769,84,0.1093,21661460,257875,0
2024-11-13,Shopee,2109,243,0.1153,46313626,190591,0
2024-11-13,Tokopedia,1399,204,0.1462,43845654,214930,0
2024-11-13,Website,670,61,0.0918,10791988,176918,0
2024-11-14,Shopee,2121,264,0.1248,47145463,178581,0
2024-11-14,Tokopedia,1510,228,0.1511,34164155,149843,0
2024-11-14,Website,806,92,0.1146,25688931,279228,0
2024-11-15,Shopee,2126,317,0.1493,48259747,152239,0
2024-11-15,Tokopedia,1356,109,0.0808,25522919,234155,0
2024-11-15,Website,851,71,0.0838,14784076,208226,0
2024-11-16,Shopee,1737,136,0.0786,26599714,195586,0
2024-11-16,Tokopedia,1517,173,0.1141,36628106,211723,0
2024-11-16,Website,647,37,0.0581,9160159,247572,0
2024-11-17,Shopee,1959,292,0.1494,55882624,191379,0
2024-11-17,Tokopedia,1645,158,0.0962,33482199,211913,0
2024-11-17,Website,631,73,0.1161,17109162,234372,0
2024-11-18,Shopee,2009,317,0.1578,55815049,176073,0
2024-11-18,Tokopedia,1382,169,0.1226,32753355,193807,0
2024-11-18,Website,740,41,0.0555,10058580,245331,0
2024-11-19,Shopee,2555,326,0.1277,48473245,148691,0
2024-11-19,Tokopedia,1161,108,0.0931,22407766,207479,0
2024-11-19,Website,745,67,0.0909,13513486,201694,0
2024-11-20,Shopee,1901,206,0.1087,34094359,165507,0
2024-11-20,Tokopedia,1371,119,0.0871,29883066,251118,0
2024-11-20,Website,629,57,0.091,13894105,243756,0
2024-11-21,Shopee,2413,278,0.1155,49880005,179424,0
2024-11-21,Tokopedia,1386,175,0.1266,37214823,212656,0
2024-11-21,Website,686,66,0.0975,13047986,197697,0
2024-11-22,Shopee,2386,286,0.1201,53277151,186284,0
2024-11-22,Tokopedia,1466,126,0.0866,26718555,212052,0
2024-11-22,Website,677,67,0.1002,15301452,228380,0
2024-11-23,Shopee,1904,258,0.1355,42051605,162991,0
2024-11-23,Tokopedia,1492,174,0.117,33491148,192478,0
2024-11-23,Website,731,79,0.1086,18143016,229658,0
2024-11-24,Shopee,2375,280,0.118,43101748,153935,0
2024-11-24,Tokopedia,1322,124,0.0942,23555812,189966,0
2024-11-24,Website,793,54,0.0691,15676484,290305,0
2024-11-25,Shopee,2097,275,0.1312,51669019,187887,0
2024-11-25,Tokopedia,1313,165,0.1262,30290875,183581,0
2024-11-25,Website,632,42,0.0675,10304081,245335,0
2024-11-26,Shopee,1938,255,0.1317,39167127,153597,0
2024-11-26,Tokopedia,1309,127,0.0976,29047800,228723,0
2024-11-26,Website,681,54,0.0797,15794463,292490,0
2024-11-27,Shopee,2633,388,0.1474,69205394,178364,0
2024-11-27,Tokopedia,910,129,0.1421,21844259,169335,0
2024-11-27,Website,763,76,0.0998,19893964,261763,0
2024-11-28,Shopee,1908,265,0.1393,42953974,162090,0
2024-11-28,Tokopedia,1513,198,0.1309,40884982,206490,0
2024-11-28,Website,705,72,0.1035,19773809,274636,0
2024-11-29,Shopee,1670,227,0.1359,31631069,139344,0
2024-11-29,Tokopedia,1298,155,0.1199,29319083,189155,0
2024-11-29,Website,814,72,0.0897,17939336,249157,0
2024-11-30,Shopee,2128,295,0.1389,50201033,170173,0
2024-11-30,Tokopedia,1278,174,0.1363,41846008,240494,0
2024-11-30,Website,671,44,0.0669,10790561,245240,0
2024-12-01,Shopee,2126,244,0.1149,38842350,159190,0
2024-12-01,Tokopedia,1380,133,0.0971,27484747,206652,0
2024-12-01,Website,598,46,0.0784,9308178,202352,0
2024-12-02,Shopee,1366,178,0.1307,28034759,157499,0
2024-12-02,Tokopedia,1146,152,0.1334,35747477,235181,0
2024-12-02,Website,491,25,0.0527,5499957,219998,0
2024-12-03,Shopee,1550,175,0.113,28074451,160425,0
2024-12-03,Tokopedia,1178,107,0.0909,21547826,201382,0
2024-12-03,Website,544,60,0.1105,14552676,242545,0
2024-12-04,Shopee,1965,228,0.1161,41784776,183267,0
2024-12-04,Tokopedia,1322,137,0.1043,24971408,182273,0
2024-12-04,Website,517,48,0.0935,8582166,178795,0
2024-12-05,Shopee,1941,207,0.1068,33437374,161533,0
2024-12-05,Tokopedia,716,69,0.0973,16740513,242616,0
2024-12-05,Website,700,70,0.1009,19295824,275655,0
2024-12-06,Shopee,1507,237,0.1579,52176180,220153,0
2024-12-06,Tokopedia,1375,128,0.0934,21976182,171689,0
2024-12-06,Website,448,43,0.097,9995652,232457,0
2024-12-07,Shopee,1380,158,0.1151,30196346,191116,0
2024-12-07,Tokopedia,1146,127,0.1117,21872875,172227,0
2024-12-07,Website,577,51,0.0895,12429519,243716,0
2024-12-08,Shopee,1889,259,0.1375,43495945,167938,0
2024-12-08,Tokopedia,1155,100,0.0873,17551621,175516,0
2024-12-08,Website,693,70,0.1019,16782510,239750,0
2024-12-09,Shopee,1733,201,0.116,31852901,158472,0
2024-12-09,Tokopedia,1139,104,0.0913,19202608,184640,0
2024-12-09,Website,591,57,0.0978,13314777,233593,0
2024-12-10,Shopee,1600,127,0.0797,19353479,152390,0
2024-12-10,Tokopedia,1406,131,0.0935,28015468,213859,0
2024-12-10,Website,595,51,0.0869,8867291,173868,0
2024-12-11,Shopee,1522,197,0.1299,33055997,167797,0
2024-12-11,Tokopedia,1359,143,0.1058,33316006,232979,0
2024-12-11,Website,501,44,0.0898,8739586,198627,0
2024-12-12,Shopee,4343,533,0.1227,98491327,184787,0
2024-12-12,Tokopedia,3376,490,0.1453,97061193,198084,0
2024-12-12,Website,1916,190,0.0994,46212719,243225,0
2024-12-13,Shopee,1953,250,0.1284,34844918,139380,0
2024-12-13,Tokopedia,1169,152,0.1308,34604601,227662,0
2024-12-13,Website,588,38,0.0653,8028458,211275,0
2024-12-14,Shopee,1985,216,0.109,39881136,184635,0
2024-12-14,Tokopedia,1116,141,0.1269,34662511,245833,0
2024-12-14,Website,668,59,0.0886,13512160,229020,0
2024-12-15,Shopee,1814,239,0.1322,45765717,191488,0
2024-12-15,Tokopedia,1008,87,0.0866,18065696,207652,0
2024-12-15,Website,453,36,0.0799,6092352,169232,0
2024-12-16,Shopee,1950,295,0.1515,60869887,206339,0
2024-12-16,Tokopedia,1018,124,0.122,25426456,205052,0
2024-12-16,Website,506,45,0.0892,7966769,177039,0
2024-12-17,Shopee,1704,235,0.1382,42914363,182614,0
2024-12-17,Tokopedia,1151,91,0.0799,16815836,184789,0
2024-12-17,Website,477,45,0.0957,10170622,226014,0
2024-12-18,Shopee,1585,196,0.1238,38216699,194983,0
2024-12-18,Tokopedia,1014,99,0.0985,18348241,185336,0
2024-12-18,Website,540,44,0.0821,7825619,177855,0
2024-12-19,Shopee,2080,208,0.1004,37295385,179305,0
2024-12-19,Tokopedia,993,117,0.1187,20916978,178778,0
2024-12-19,Website,518,54,0.1048,15253670,282475,0
2024-12-20,Shopee,2308,303,0.1315,59640631,196834,0
2024-12-20,Tokopedia,1076,117,0.1091,27677355,236559,0
2024-12-20,Website,620,69,0.1122,16827274,243874,0
2024-12-21,Shopee,2089,270,0.1295,40172792,148788,0
2024-12-21,Tokopedia,1164,111,0.0954,21191472,190914,0
2024-12-21,Website,538,33,0.0615,9234687,279839,0
2024-12-22,Shopee,1784,226,0.1271,60061156,265757,0
2024-12-22,Tokopedia,1157,90,0.0781,18913460,210150,0
2024-12-22,Website,669,69,0.1034,16841157,244075,0
2024-12-23,Shopee,2044,304,0.1491,54755930,180118,0
2024-12-23,Tokopedia,1152,144,0.1252,30699005,213188,0
2024-12-23,Website,405,37,0.0925,6813917,184160,0
2024-12-24,Shopee,2180,264,0.1214,44222340,167509,0
2024-12-24,Tokopedia,1191,130,0.1099,26083623,200643,0
2024-12-24,Website,501,28,0.0569,5653906,201925,0
2024-12-25,Shopee,1561,185,0.1187,32413363,175207,0
2024-12-25,Tokopedia,1063,67,0.0637,11591733,173011,0
2024-12-25,Website,605,45,0.0745,10061742,223594,0
2024-12-26,Shopee,1732,211,0.1219,37581654,178112,0
2024-12-26,Tokopedia,908,73,0.0807,12139958,166301,0
2024-12-26,Website,437,51,0.117,10897927,213685,0
2024-12-27,Shopee,1983,305,0.154,62015829,203331,0
2024-12-27,Tokopedia,1241,124,0.1006,27129328,218785,0
2024-12-27,Website,733,66,0.0909,16250514,246220,0
2024-12-28,Shopee,2338,358,0.1532,74261618,207435,0
2024-12-28,Tokopedia,1203,138,0.115,29536472,214032,0
2024-12-28,Website,448,42,0.0952,8275245,197030,0
2024-12-29,Shopee,1872,252,0.135,39659535,157379,0
2024-12-29,Tokopedia,1028,120,0.1174,24828841,206907,0
2024-12-29,Website,571,56,0.0991,10870873,194123,0
2024-12-30,Shopee,2166,362,0.1674,73455102,202915,0
2024-12-30,Tokopedia,1270,141,0.1112,29336648,208061,0
2024-12-30,Website,576,40,0.0707,7587347,189684,0
2024-12-31,Shopee,1673,239,0.1431,44865155,187720,0
2024-12-31,Tokopedia,1303,128,0.0989,22646217,176924,0
2024-12-31,Website,485,43,0.0905,10349832,240694,0
