snapshot_id,year_month,sku_id,category,subcategory,brand,opening_stock,incoming_qty,sold_qty,closing_stock,sell_through_rate,days_of_inventory,lead_time_days,is_stockout
INV-2023-01-MCO-JW-018,2023-01,MCO-JW-018,Accessories,Jewelry,MCC Basic,61,0,1,60,0.0164,999,10,0
INV-2023-01-MCO-JW-019,2023-01,MCO-JW-019,Accessories,Jewelry,MCC Standard,60,0,3,57,0.05,570,7,0
INV-2023-01-MCO-JW-020,2023-01,MCO-JW-020,Accessories,Jewelry,MCC Standard,62,0,1,61,0.0161,999,11,0
INV-2023-01-MCO-JW-021,2023-01,MCO-JW-021,Accessories,Jewelry,MCC Standard,63,0,1,62,0.0159,999,13,0
INV-2023-01-MCO-JW-022,2023-01,MCO-JW-022,Accessories,Jewelry,MCC Basic,58,0,4,54,0.069,405,20,0
INV-2023-01-MCO-JW-023,2023-01,MCO-JW-023,Accessories,Jewelry,MCC Premium,30,0,0,30,0.0,300,10,0
INV-2023-01-MCO-JW-024,2023-01,MCO-JW-024,Accessories,Jewelry,MCC Standard,41,0,2,39,0.0488,585,14,0
INV-2023-01-MCO-JW-025,2023-01,MCO-JW-025,Accessories,Jewelry,MCC Premium,59,0,1,58,0.0169,999,12,0
INV-2023-01-MCO-JW-026,2023-01,MCO-JW-026,Accessories,Jewelry,MCC Standard,60,0,1,59,0.0167,999,15,0
INV-2023-01-MCO-JW-027,2023-01,MCO-JW-027,Accessories,Jewelry,MCC Standard,61,0,1,60,0.0164,999,17,0
INV-2023-01-MCO-JW-028,2023-01,MCO-JW-028,Accessories,Jewelry,MCC Standard,36,0,0,36,0.0,360,11,0
INV-2023-01-MCO-BT-001,2023-01,MCO-BT-001,Accessories,Belts,MCC Standard,45,0,2,43,0.0444,645,7,0
INV-2023-01-MCO-BT-002,2023-01,MCO-BT-002,Accessories,Belts,MCC Basic,63,0,1,62,0.0159,999,16,0
INV-2023-01-MCO-BT-003,2023-01,MCO-BT-003,Accessories,Belts,MCC Standard,33,0,4,29,0.1212,218,14,0
INV-2023-01-MCO-BT-004,2023-01,MCO-BT-004,Accessories,Belts,MCC Standard,62,0,1,61,0.0161,999,7,0
INV-2023-01-MCO-BT-005,2023-01,MCO-BT-005,Accessories,Belts,MCC Standard,47,0,4,43,0.0851,322,9,0
INV-2023-01-MCO-BT-006,2023-01,MCO-BT-006,Accessories,Belts,MCC Premium,64,0,5,59,0.0781,354,20,0
INV-2023-01-MCO-BT-007,2023-01,MCO-BT-007,Accessories,Belts,MCC Basic,41,0,1,40,0.0244,999,14,0
INV-2023-01-MCO-BT-008,2023-01,MCO-BT-008,Accessories,Belts,MCC Standard,35,0,1,34,0.0286,999,10,0
INV-2023-01-MCO-BT-009,2023-01,MCO-BT-009,Accessories,Belts,MCC Premium,49,0,2,47,0.0408,705,7,0
INV-2023-01-MCO-BT-010,2023-01,MCO-BT-010,Accessories,Belts,MCC Basic,60,0,0,60,0.0,600,15,0
INV-2023-01-MCO-BT-011,2023-01,MCO-BT-011,Accessories,Belts,MCC Standard,57,0,1,56,0.0175,999,17,0
INV-2023-01-MCO-BT-012,2023-01,MCO-BT-012,Accessories,Belts,MCC Standard,69,0,0,69,0.0,690,19,0
INV-2023-01-MCO-BT-013,2023-01,MCO-BT-013,Accessories,Belts,MCC Basic,34,0,3,31,0.0882,310,21,0
INV-2023-01-MCO-BT-014,2023-01,MCO-BT-014,Accessories,Belts,MCC Standard,34,0,1,33,0.0294,990,10,0
INV-2023-01-MCO-BT-015,2023-01,MCO-BT-015,Accessories,Belts,MCC Standard,49,0,3,46,0.0612,460,9,0
INV-2023-01-MCO-BT-016,2023-01,MCO-BT-016,Accessories,Belts,MCC Basic,67,0,1,66,0.0149,999,15,0
INV-2023-01-MCO-BT-017,2023-01,MCO-BT-017,Accessories,Belts,MCC Standard,35,0,1,34,0.0286,999,17,0
INV-2023-01-MCO-BT-018,2023-01,MCO-BT-018,Accessories,Belts,MCC Premium,32,0,1,31,0.0312,930,18,0
INV-2023-01-MCO-CS-001,2023-01,MCO-CS-001,Footwear,Casual Shoes,MCC Standard,46,0,5,41,0.1087,246,8,0
INV-2023-01-MCO-CS-002,2023-01,MCO-CS-002,Footwear,Casual Shoes,MCC Standard,37,0,0,37,0.0,370,21,0
INV-2023-01-MCO-CS-003,2023-01,MCO-CS-003,Footwear,Casual Shoes,MCC Basic,37,0,0,37,0.0,370,14,0
INV-2023-01-MCO-CS-004,2023-01,MCO-CS-004,Footwear,Casual Shoes,MCC Standard,58,0,2,56,0.0345,840,17,0
INV-2023-01-MCO-CS-005,2023-01,MCO-CS-005,Footwear,Casual Shoes,MCC Premium,66,0,2,64,0.0303,960,15,0
INV-2023-01-MCO-CS-006,2023-01,MCO-CS-006,Footwear,Casual Shoes,MCC Standard,31,0,0,31,0.0,310,10,0
INV-2023-01-MCO-CS-007,2023-01,MCO-CS-007,Footwear,Casual Shoes,MCC Standard,66,0,5,61,0.0758,366,9,0
INV-2023-01-MCO-CS-008,2023-01,MCO-CS-008,Footwear,Casual Shoes,MCC Premium,45,0,0,45,0.0,450,18,0
INV-2023-01-MCO-CS-009,2023-01,MCO-CS-009,Footwear,Casual Shoes,MCC Basic,40,0,0,40,0.0,400,12,0
INV-2023-01-MCO-CS-010,2023-01,MCO-CS-010,Footwear,Casual Shoes,MCC Standard,64,0,2,62,0.0312,930,20,0
INV-2023-01-MCO-CS-011,2023-01,MCO-CS-011,Footwear,Casual Shoes,MCC Standard,33,0,0,33,0.0,330,13,0
INV-2023-01-MCO-CS-012,2023-01,MCO-CS-012,Footwear,Casual Shoes,MCC Premium,43,0,3,40,0.0698,400,18,0
INV-2023-01-MCO-CS-013,2023-01,MCO-CS-013,Footwear,Casual Shoes,MCC Standard,58,0,0,58,0.0,580,8,0
INV-2023-01-MCO-CS-014,2023-01,MCO-CS-014,Footwear,Casual Shoes,MCC Standard,43,0,1,42,0.0233,999,8,0
INV-2023-01-MCO-CS-015,2023-01,MCO-CS-015,Footwear,Casual Shoes,MCC Premium,56,0,1,55,0.0179,999,20,0
INV-2023-01-MCO-CS-016,2023-01,MCO-CS-016,Footwear,Casual Shoes,MCC Premium,55,0,4,51,0.0727,382,11,0
INV-2023-01-MCO-CS-017,2023-01,MCO-CS-017,Footwear,Casual Shoes,MCC Standard,60,0,2,58,0.0333,870,8,0
INV-2023-01-MCO-CS-018,2023-01,MCO-CS-018,Footwear,Casual Shoes,MCC Standard,48,0,4,44,0.0833,330,20,0
INV-2023-01-MCO-CS-019,2023-01,MCO-CS-019,Footwear,Casual Shoes,MCC Premium,53,0,2,51,0.0377,765,18,0
INV-2023-01-MCO-CS-020,2023-01,MCO-CS-020,Footwear,Casual Shoes,MCC Standard,66,0,1,65,0.0152,999,7,0
INV-2023-01-MCO-CS-021,2023-01,MCO-CS-021,Footwear,Casual Shoes,MCC Standard,33,0,0,33,0.0,330,12,0
INV-2023-01-MCO-CS-022,2023-01,MCO-CS-022,Footwear,Casual Shoes,MCC Premium,57,0,5,52,0.0877,312,17,0
INV-2023-01-MCO-CS-023,2023-01,MCO-CS-023,Footwear,Casual Shoes,MCC Premium,55,0,0,55,0.0,550,10,0
INV-2023-01-MCO-CS-024,2023-01,MCO-CS-024,Footwear,Casual Shoes,MCC Standard,41,0,1,40,0.0244,999,17,0
INV-2023-01-MCO-CS-025,2023-01,MCO-CS-025,Footwear,Casual Shoes,MCC Standard,40,0,3,37,0.075,370,10,0
INV-2023-01-MCO-CS-026,2023-01,MCO-CS-026,Footwear,Casual Shoes,MCC Standard,61,0,0,61,0.0,610,8,0
INV-2023-01-MCO-CS-027,2023-01,MCO-CS-027,Footwear,Casual Shoes,MCC Standard,40,0,3,37,0.075,370,12,0
INV-2023-01-MCO-CS-028,2023-01,MCO-CS-028,Footwear,Casual Shoes,MCC Standard,56,0,3,53,0.0536,530,13,0
INV-2023-01-MCO-FS-001,2023-01,MCO-FS-001,Footwear,Formal Shoes,MCC Premium,68,0,0,68,0.0,680,14,0
INV-2023-01-MCO-FS-002,2023-01,MCO-FS-002,Footwear,Formal Shoes,MCC Basic,60,0,1,59,0.0167,999,11,0
INV-2023-01-MCO-FS-003,2023-01,MCO-FS-003,Footwear,Formal Shoes,MCC Standard,33,0,3,30,0.0909,300,21,0
INV-2023-01-MCO-FS-004,2023-01,MCO-FS-004,Footwear,Formal Shoes,MCC Standard,31,0,5,26,0.1613,156,7,0
INV-2023-01-MCO-FS-005,2023-01,MCO-FS-005,Footwear,Formal Shoes,MCC Basic,53,0,2,51,0.0377,765,7,0
INV-2023-01-MCO-FS-006,2023-01,MCO-FS-006,Footwear,Formal Shoes,MCC Basic,44,0,1,43,0.0227,999,7,0
INV-2023-01-MCO-FS-007,2023-01,MCO-FS-007,Footwear,Formal Shoes,MCC Premium,53,0,5,48,0.0943,288,13,0
INV-2023-01-MCO-FS-008,2023-01,MCO-FS-008,Footwear,Formal Shoes,MCC Standard,34,0,4,30,0.1176,225,18,0
INV-2023-01-MCO-FS-009,2023-01,MCO-FS-009,Footwear,Formal Shoes,MCC Standard,48,0,1,47,0.0208,999,13,0
INV-2023-01-MCO-FS-010,2023-01,MCO-FS-010,Footwear,Formal Shoes,MCC Basic,32,0,3,29,0.0938,290,14,0
INV-2023-01-MCO-FS-011,2023-01,MCO-FS-011,Footwear,Formal Shoes,MCC Premium,30,0,2,28,0.0667,420,16,0
INV-2023-01-MCO-FS-012,2023-01,MCO-FS-012,Footwear,Formal Shoes,MCC Standard,33,0,2,31,0.0606,465,14,0
INV-2023-01-MCO-FS-013,2023-01,MCO-FS-013,Footwear,Formal Shoes,MCC Standard,62,0,2,60,0.0323,900,7,0
INV-2023-01-MCO-FS-014,2023-01,MCO-FS-014,Footwear,Formal Shoes,MCC Standard,64,0,2,62,0.0312,930,11,0
INV-2023-01-MCO-FS-015,2023-01,MCO-FS-015,Footwear,Formal Shoes,MCC Standard,47,0,1,46,0.0213,999,10,0
INV-2023-01-MCO-FS-016,2023-01,MCO-FS-016,Footwear,Formal Shoes,MCC Standard,39,0,4,35,0.1026,262,16,0
INV-2023-01-MCO-FS-017,2023-01,MCO-FS-017,Footwear,Formal Shoes,MCC Premium,40,0,1,39,0.025,999,19,0
INV-2023-01-MCO-FS-018,2023-01,MCO-FS-018,Footwear,Formal Shoes,MCC Premium,32,0,8,24,0.25,90,12,0
INV-2023-02-MCO-SH-001,2023-02,MCO-SH-001,Apparel,Shirts,MCC Standard,0,75,75,0,1.0,0,14,1
INV-2023-02-MCO-SH-002,2023-02,MCO-SH-002,Apparel,Shirts,MCC Standard,9,60,69,0,1.0,0,12,1
INV-2023-02-MCO-SH-003,2023-02,MCO-SH-003,Apparel,Shirts,MCC Basic,16,51,67,0,1.0,0,19,1
INV-2023-02-MCO-SH-004,2023-02,MCO-SH-004,Apparel,Shirts,MCC Premium,72,15,82,5,0.9425,2,16,0
INV-2023-02-MCO-SH-005,2023-02,MCO-SH-005,Apparel,Shirts,MCC Standard,76,50,96,30,0.7619,9,16,0
INV-2023-02-MCO-SH-006,2023-02,MCO-SH-006,Apparel,Shirts,MCC Basic,98,0,61,37,0.6224,18,21,0
INV-2023-02-MCO-SH-007,2023-02,MCO-SH-007,Apparel,Shirts,MCC Premium,39,67,60,46,0.566,23,12,0
INV-2023-02-MCO-SH-008,2023-02,MCO-SH-008,Apparel,Shirts,MCC Basic,58,73,55,76,0.4198,41,11,0
INV-2023-02-MCO-SH-009,2023-02,MCO-SH-009,Apparel,Shirts,MCC Standard,23,46,48,21,0.6957,13,22,0
INV-2023-02-MCO-SH-010,2023-02,MCO-SH-010,Apparel,Shirts,MCC Basic,36,78,36,78,0.3158,65,20,0
INV-2023-02-MCO-SH-011,2023-02,MCO-SH-011,Apparel,Shirts,MCC Premium,18,82,34,66,0.34,58,17,0
INV-2023-02-MCO-SH-012,2023-02,MCO-SH-012,Apparel,Shirts,MCC Premium,71,0,30,41,0.4225,41,15,0
INV-2023-02-MCO-SH-013,2023-02,MCO-SH-013,Apparel,Shirts,MCC Standard,20,42,39,23,0.629,18,17,0
INV-2023-02-MCO-SH-014,2023-02,MCO-SH-014,Apparel,Shirts,MCC Standard,91,0,36,55,0.3956,46,18,0
INV-2023-02-MCO-SH-015,2023-02,MCO-SH-015,Apparel,Shirts,MCC Premium,43,41,37,47,0.4405,38,15,0
INV-2023-02-MCO-SH-016,2023-02,MCO-SH-016,Apparel,Shirts,MCC Premium,57,0,19,38,0.3333,60,13,0
INV-2023-02-MCO-SH-017,2023-02,MCO-SH-017,Apparel,Shirts,MCC Standard,50,80,44,86,0.3385,59,12,0
INV-2023-02-MCO-SH-018,2023-02,MCO-SH-018,Apparel,Shirts,MCC Standard,48,30,39,39,0.5,30,24,0
INV-2023-02-MCO-SH-019,2023-02,MCO-SH-019,Apparel,Shirts,MCC Basic,46,0,29,17,0.6304,18,18,0
INV-2023-02-MCO-SH-020,2023-02,MCO-SH-020,Apparel,Shirts,MCC Standard,38,62,28,72,0.28,77,20,0
INV-2023-02-MCO-SH-021,2023-02,MCO-SH-021,Apparel,Shirts,MCC Premium,45,0,23,22,0.5111,29,11,0
INV-2023-02-MCO-SH-022,2023-02,MCO-SH-022,Apparel,Shirts,MCC Standard,40,0,9,31,0.225,103,11,0
INV-2023-02-MCO-SH-023,2023-02,MCO-SH-023,Apparel,Shirts,MCC Basic,34,0,18,16,0.5294,27,18,0
INV-2023-02-MCO-SH-024,2023-02,MCO-SH-024,Apparel,Shirts,MCC Premium,47,0,18,29,0.383,48,8,0
INV-2023-02-MCO-SH-025,2023-02,MCO-SH-025,Apparel,Shirts,MCC Standard,70,0,12,58,0.1714,145,17,0
INV-2023-02-MCO-SH-026,2023-02,MCO-SH-026,Apparel,Shirts,MCC Standard,75,0,11,64,0.1467,175,9,0
INV-2023-02-MCO-SH-027,2023-02,MCO-SH-027,Apparel,Shirts,MCC Standard,47,0,4,43,0.0851,322,20,0
INV-2023-02-MCO-SH-028,2023-02,MCO-SH-028,Apparel,Shirts,MCC Premium,61,0,13,48,0.2131,111,8,0
INV-2023-02-MCO-SH-029,2023-02,MCO-SH-029,Apparel,Shirts,MCC Premium,86,0,18,68,0.2093,113,14,0
INV-2023-02-MCO-SH-030,2023-02,MCO-SH-030,Apparel,Shirts,MCC Premium,54,0,14,40,0.2593,86,11,0
INV-2023-02-MCO-SH-031,2023-02,MCO-SH-031,Apparel,Shirts,MCC Standard,74,0,13,61,0.1757,141,11,0
INV-2023-02-MCO-SH-032,2023-02,MCO-SH-032,Apparel,Shirts,MCC Standard,57,0,15,42,0.2632,84,14,0
INV-2023-02-MCO-SH-033,2023-02,MCO-SH-033,Apparel,Shirts,MCC Standard,77,0,9,68,0.1169,227,8,0
INV-2023-02-MCO-SH-034,2023-02,MCO-SH-034,Apparel,Shirts,MCC Premium,56,0,4,52,0.0714,390,20,0
INV-2023-02-MCO-SH-035,2023-02,MCO-SH-035,Apparel,Shirts,MCC Premium,46,0,5,41,0.1087,246,19,0
INV-2023-02-MCO-SH-036,2023-02,MCO-SH-036,Apparel,Shirts,MCC Premium,40,0,18,22,0.45,37,16,0
INV-2023-02-MCO-SH-037,2023-02,MCO-SH-037,Apparel,Shirts,MCC Premium,69,0,4,65,0.058,488,9,0
INV-2023-02-MCO-SH-038,2023-02,MCO-SH-038,Apparel,Shirts,MCC Standard,44,0,13,31,0.2955,72,15,0
INV-2023-02-MCO-SH-039,2023-02,MCO-SH-039,Apparel,Shirts,MCC Standard,84,0,12,72,0.1429,180,12,0
INV-2023-02-MCO-SH-040,2023-02,MCO-SH-040,Apparel,Shirts,MCC Premium,55,0,6,49,0.1091,245,9,0
INV-2023-02-MCO-SH-041,2023-02,MCO-SH-041,Apparel,Shirts,MCC Basic,53,0,10,43,0.1887,129,19,0
INV-2023-02-MCO-SH-042,2023-02,MCO-SH-042,Apparel,Shirts,MCC Basic,48,0,9,39,0.1875,130,10,0
INV-2023-02-MCO-SH-043,2023-02,MCO-SH-043,Apparel,Shirts,MCC Standard,50,0,6,44,0.12,220,20,0
INV-2023-02-MCO-SH-044,2023-02,MCO-SH-044,Apparel,Shirts,MCC Premium,63,0,13,50,0.2063,115,14,0
INV-2023-02-MCO-SH-045,2023-02,MCO-SH-045,Apparel,Shirts,MCC Standard,40,0,4,36,0.1,270,12,0
INV-2023-02-MCO-SH-046,2023-02,MCO-SH-046,Apparel,Shirts,MCC Standard,66,0,10,56,0.1515,168,10,0
INV-2023-02-MCO-SH-047,2023-02,MCO-SH-047,Apparel,Shirts,MCC Basic,80,0,3,77,0.0375,770,18,0
INV-2023-02-MCO-SH-048,2023-02,MCO-SH-048,Apparel,Shirts,MCC Standard,77,0,6,71,0.0779,355,11,0
INV-2023-02-MCO-SH-049,2023-02,MCO-SH-049,Apparel,Shirts,MCC Standard,42,0,6,36,0.1429,180,7,0
INV-2023-02-MCO-SH-050,2023-02,MCO-SH-050,Apparel,Shirts,MCC Standard,58,0,9,49,0.1552,163,12,0
INV-2023-02-MCO-SH-051,2023-02,MCO-SH-051,Apparel,Shirts,MCC Standard,56,0,6,50,0.1071,250,17,0
INV-2023-02-MCO-SH-052,2023-02,MCO-SH-052,Apparel,Shirts,MCC Premium,72,0,4,68,0.0556,510,10,0
INV-2023-02-MCO-SH-053,2023-02,MCO-SH-053,Apparel,Shirts,MCC Premium,48,0,5,43,0.1042,258,12,0
INV-2023-02-MCO-SH-054,2023-02,MCO-SH-054,Apparel,Shirts,MCC Standard,82,0,5,77,0.061,462,13,0
INV-2023-02-MCO-SH-055,2023-02,MCO-SH-055,Apparel,Shirts,MCC Premium,46,0,3,43,0.0652,430,12,0
INV-2023-02-MCO-SH-056,2023-02,MCO-SH-056,Apparel,Shirts,MCC Basic,63,0,9,54,0.1429,180,14,0
INV-2023-02-MCO-SH-057,2023-02,MCO-SH-057,Apparel,Shirts,MCC Standard,77,0,8,69,0.1039,259,7,0
INV-2023-02-MCO-SH-058,2023-02,MCO-SH-058,Apparel,Shirts,MCC Standard,55,0,3,52,0.0545,520,19,0
INV-2023-02-MCO-DR-001,2023-02,MCO-DR-001,Apparel,Dresses,MCC Basic,68,0,7,61,0.1029,261,17,0
INV-2023-02-MCO-DR-002,2023-02,MCO-DR-002,Apparel,Dresses,MCC Standard,44,0,4,40,0.0909,300,13,0
INV-2023-02-MCO-DR-003,2023-02,MCO-DR-003,Apparel,Dresses,MCC Standard,83,0,5,78,0.0602,468,19,0
INV-2023-02-MCO-DR-004,2023-02,MCO-DR-004,Apparel,Dresses,MCC Standard,49,0,10,39,0.2041,117,19,0
INV-2023-02-MCO-DR-005,2023-02,MCO-DR-005,Apparel,Dresses,MCC Premium,70,0,2,68,0.0286,999,20,0
INV-2023-02-MCO-DR-006,2023-02,MCO-DR-006,Apparel,Dresses,MCC Premium,83,0,0,83,0.0,830,16,0
INV-2023-02-MCO-DR-007,2023-02,MCO-DR-007,Apparel,Dresses,MCC Standard,52,0,2,50,0.0385,750,9,0
INV-2023-02-MCO-DR-008,2023-02,MCO-DR-008,Apparel,Dresses,MCC Standard,71,0,4,67,0.0563,502,7,0
INV-2023-02-MCO-DR-009,2023-02,MCO-DR-009,Apparel,Dresses,MCC Standard,51,0,5,46,0.098,276,8,0
INV-2023-02-MCO-DR-010,2023-02,MCO-DR-010,Apparel,Dresses,MCC Basic,80,0,5,75,0.0625,450,18,0
INV-2023-02-MCO-DR-011,2023-02,MCO-DR-011,Apparel,Dresses,MCC Premium,55,0,0,55,0.0,550,8,0
INV-2023-02-MCO-DR-012,2023-02,MCO-DR-012,Apparel,Dresses,MCC Basic,72,0,9,63,0.125,210,14,0
INV-2023-02-MCO-DR-013,2023-02,MCO-DR-013,Apparel,Dresses,MCC Basic,84,0,1,83,0.0119,999,20,0
INV-2023-02-MCO-DR-014,2023-02,MCO-DR-014,Apparel,Dresses,MCC Standard,88,0,4,84,0.0455,630,10,0
INV-2023-02-MCO-DR-015,2023-02,MCO-DR-015,Apparel,Dresses,MCC Standard,66,0,3,63,0.0455,630,8,0
INV-2023-02-MCO-DR-016,2023-02,MCO-DR-016,Apparel,Dresses,MCC Standard,52,0,3,49,0.0577,490,16,0
INV-2023-02-MCO-DR-017,2023-02,MCO-DR-017,Apparel,Dresses,MCC Basic,89,0,4,85,0.0449,638,20,0
INV-2023-02-MCO-DR-018,2023-02,MCO-DR-018,Apparel,Dresses,MCC Basic,82,0,3,79,0.0366,790,16,0
INV-2023-02-MCO-DR-019,2023-02,MCO-DR-019,Apparel,Dresses,MCC Premium,53,0,5,48,0.0943,288,12,0
INV-2023-02-MCO-DR-020,2023-02,MCO-DR-020,Apparel,Dresses,MCC Premium,55,0,3,52,0.0545,520,19,0
INV-2023-02-MCO-DR-021,2023-02,MCO-DR-021,Apparel,Dresses,MCC Standard,82,0,6,76,0.0732,380,9,0
INV-2023-02-MCO-DR-022,2023-02,MCO-DR-022,Apparel,Dresses,MCC Premium,63,0,10,53,0.1587,159,15,0
INV-2023-02-MCO-DR-023,2023-02,MCO-DR-023,Apparel,Dresses,MCC Premium,44,0,4,40,0.0909,300,8,0
INV-2023-02-MCO-DR-024,2023-02,MCO-DR-024,Apparel,Dresses,MCC Premium,63,0,5,58,0.0794,348,18,0
INV-2023-02-MCO-DR-025,2023-02,MCO-DR-025,Apparel,Dresses,MCC Standard,72,0,0,72,0.0,720,12,0
INV-2023-02-MCO-DR-026,2023-02,MCO-DR-026,Apparel,Dresses,MCC Basic,85,0,1,84,0.0118,999,10,0
INV-2023-02-MCO-DR-027,2023-02,MCO-DR-027,Apparel,Dresses,MCC Standard,81,0,0,81,0.0,810,19,0
INV-2023-02-MCO-DR-028,2023-02,MCO-DR-028,Apparel,Dresses,MCC Basic,48,0,1,47,0.0208,999,12,0
INV-2023-02-MCO-DR-029,2023-02,MCO-DR-029,Apparel,Dresses,MCC Standard,61,0,7,54,0.1148,231,13,0
INV-2023-02-MCO-DR-030,2023-02,MCO-DR-030,Apparel,Dresses,MCC Basic,77,0,5,72,0.0649,432,13,0
INV-2023-02-MCO-DR-031,2023-02,MCO-DR-031,Apparel,Dresses,MCC Basic,73,0,5,68,0.0685,408,9,0
INV-2023-02-MCO-DR-032,2023-02,MCO-DR-032,Apparel,Dresses,MCC Standard,51,0,7,44,0.1373,189,16,0
INV-2023-02-MCO-DR-033,2023-02,MCO-DR-033,Apparel,Dresses,MCC Premium,41,0,6,35,0.1463,175,21,0
INV-2023-02-MCO-DR-034,2023-02,MCO-DR-034,Apparel,Dresses,MCC Standard,76,0,3,73,0.0395,730,17,0
INV-2023-02-MCO-DR-035,2023-02,MCO-DR-035,Apparel,Dresses,MCC Basic,84,0,2,82,0.0238,999,14,0
INV-2023-02-MCO-DR-036,2023-02,MCO-DR-036,Apparel,Dresses,MCC Premium,51,0,1,50,0.0196,999,18,0
INV-2023-02-MCO-DR-037,2023-02,MCO-DR-037,Apparel,Dresses,MCC Basic,50,0,4,46,0.08,345,20,0
INV-2023-02-MCO-DR-038,2023-02,MCO-DR-038,Apparel,Dresses,MCC Standard,48,0,2,46,0.0417,690,20,0
INV-2023-02-MCO-DR-039,2023-02,MCO-DR-039,Apparel,Dresses,MCC Basic,86,0,2,84,0.0233,999,10,0
INV-2023-02-MCO-DR-040,2023-02,MCO-DR-040,Apparel,Dresses,MCC Standard,43,0,1,42,0.0233,999,10,0
INV-2023-02-MCO-DR-041,2023-02,MCO-DR-041,Apparel,Dresses,MCC Standard,57,0,6,51,0.1053,255,13,0
INV-2023-02-MCO-DR-042,2023-02,MCO-DR-042,Apparel,Dresses,MCC Premium,59,0,4,55,0.0678,412,11,0
INV-2023-02-MCO-DR-043,2023-02,MCO-DR-043,Apparel,Dresses,MCC Standard,46,0,1,45,0.0217,999,7,0
INV-2023-02-MCO-PT-001,2023-02,MCO-PT-001,Apparel,Pants,MCC Premium,53,0,7,46,0.1321,197,14,0
INV-2023-02-MCO-PT-002,2023-02,MCO-PT-002,Apparel,Pants,MCC Premium,59,0,10,49,0.1695,147,15,0
INV-2023-02-MCO-PT-003,2023-02,MCO-PT-003,Apparel,Pants,MCC Premium,53,0,4,49,0.0755,368,16,0
INV-2023-02-MCO-PT-004,2023-02,MCO-PT-004,Apparel,Pants,MCC Premium,29,0,1,28,0.0345,840,14,0
INV-2023-02-MCO-PT-005,2023-02,MCO-PT-005,Apparel,Pants,MCC Standard,36,0,8,28,0.2222,105,11,0
INV-2023-02-MCO-PT-006,2023-02,MCO-PT-006,Apparel,Pants,MCC Standard,53,0,3,50,0.0566,500,16,0
INV-2023-02-MCO-PT-007,2023-02,MCO-PT-007,Apparel,Pants,MCC Basic,31,0,7,24,0.2258,103,9,0
INV-2023-02-MCO-PT-008,2023-02,MCO-PT-008,Apparel,Pants,MCC Premium,46,0,4,42,0.087,315,18,0
INV-2023-02-MCO-PT-009,2023-02,MCO-PT-009,Apparel,Pants,MCC Premium,61,0,3,58,0.0492,580,12,0
INV-2023-02-MCO-PT-010,2023-02,MCO-PT-010,Apparel,Pants,MCC Standard,65,0,2,63,0.0308,945,7,0
INV-2023-02-MCO-PT-011,2023-02,MCO-PT-011,Apparel,Pants,MCC Standard,64,0,0,64,0.0,640,7,0
INV-2023-02-MCO-PT-012,2023-02,MCO-PT-012,Apparel,Pants,MCC Basic,45,0,4,41,0.0889,308,16,0
INV-2023-02-MCO-PT-013,2023-02,MCO-PT-013,Apparel,Pants,MCC Premium,64,0,5,59,0.0781,354,15,0
INV-2023-02-MCO-PT-014,2023-02,MCO-PT-014,Apparel,Pants,MCC Basic,54,0,4,50,0.0741,375,13,0
INV-2023-02-MCO-PT-015,2023-02,MCO-PT-015,Apparel,Pants,MCC Standard,60,0,2,58,0.0333,870,9,0
INV-2023-02-MCO-PT-016,2023-02,MCO-PT-016,Apparel,Pants,MCC Standard,36,0,8,28,0.2222,105,16,0
INV-2023-02-MCO-PT-017,2023-02,MCO-PT-017,Apparel,Pants,MCC Standard,55,0,9,46,0.1636,153,10,0
INV-2023-02-MCO-PT-018,2023-02,MCO-PT-018,Apparel,Pants,MCC Standard,46,0,9,37,0.1957,123,19,0
INV-2023-02-MCO-PT-019,2023-02,MCO-PT-019,Apparel,Pants,MCC Premium,55,0,4,51,0.0727,382,9,0
INV-2023-02-MCO-PT-020,2023-02,MCO-PT-020,Apparel,Pants,MCC Standard,38,0,3,35,0.0789,350,21,0
INV-2023-02-MCO-PT-021,2023-02,MCO-PT-021,Apparel,Pants,MCC Standard,34,0,2,32,0.0588,480,17,0
INV-2023-02-MCO-PT-022,2023-02,MCO-PT-022,Apparel,Pants,MCC Standard,44,0,4,40,0.0909,300,13,0
INV-2023-02-MCO-PT-023,2023-02,MCO-PT-023,Apparel,Pants,MCC Standard,48,0,2,46,0.0417,690,8,0
INV-2023-02-MCO-PT-024,2023-02,MCO-PT-024,Apparel,Pants,MCC Basic,32,0,5,27,0.1562,162,10,0
INV-2023-02-MCO-PT-025,2023-02,MCO-PT-025,Apparel,Pants,MCC Standard,30,0,6,24,0.2,120,14,0
INV-2023-02-MCO-PT-026,2023-02,MCO-PT-026,Apparel,Pants,MCC Standard,27,0,4,23,0.1481,172,14,0
INV-2023-02-MCO-PT-027,2023-02,MCO-PT-027,Apparel,Pants,MCC Standard,54,0,2,52,0.037,780,15,0
INV-2023-02-MCO-PT-028,2023-02,MCO-PT-028,Apparel,Pants,MCC Standard,48,0,9,39,0.1875,130,9,0
INV-2023-02-MCO-OW-001,2023-02,MCO-OW-001,Apparel,Outerwear,MCC Premium,47,0,2,45,0.0426,675,20,0
INV-2023-02-MCO-OW-002,2023-02,MCO-OW-002,Apparel,Outerwear,MCC Premium,61,0,7,54,0.1148,231,21,0
